date,season,week,game_type,home_team,home_score,away_team,away_score,neutral_site
2018-12-09,2018,14,REG,WAS,16,NYG,40,0
2018-12-09,2018,14,REG,LAC,26,CIN,21,0
2018-12-09,2018,14,REG,SF,20,DEN,14,0
2018-12-09,2018,14,REG,ARI,3,DET,17,0
2018-12-09,2018,14,REG,DAL,29,PHI,23,0
2018-12-09,2018,14,REG,OAK,24,PIT,21,0
2018-12-09,2018,14,REG,CHI,15,LA,6,0
2018-12-10,2018,14,REG,SEA,21,MIN,7,0
2018-12-13,2018,15,REG,KC,28,LAC,29,0
2018-12-15,2018,15,REG,NYJ,22,HOU,29,0
2018-12-15,2018,15,REG,DEN,16,CLE,17,0
2018-12-16,2018,15,REG,ATL,40,ARI,14,0
2018-12-16,2018,15,REG,BAL,20,TB,12,0
2018-12-16,2018,15,REG,BUF,14,DET,13,0
2018-12-16,2018,15,REG,CHI,24,GB,17,0
2018-12-16,2018,15,REG,CIN,30,OAK,16,0
2018-12-16,2018,15,REG,IND,23,DAL,0,0
2018-12-16,2018,15,REG,JAX,13,WAS,16,0
2018-12-16,2018,15,REG,MIN,41,MIA,17,0
2018-12-16,2018,15,REG,NYG,0,TEN,17,0
2018-12-16,2018,15,REG,SF,26,SEA,23,0
2018-12-16,2018,15,REG,PIT,17,NE,10,0
2018-12-16,2018,15,REG,LA,23,PHI,30,0
2018-12-17,2018,15,REG,CAR,9,NO,12,0
2018-12-22,2018,16,REG,TEN,25,WAS,16,0
2018-12-22,2018,16,REG,LAC,10,BAL,22,0
2018-12-23,2018,16,REG,CAR,10,ATL,24,0
2018-12-23,2018,16,REG,CLE,26,CIN,18,0
2018-12-23,2018,16,REG,DAL,27,TB,20,0
2018-12-23,2018,16,REG,DET,9,MIN,27,0
2018-12-23,2018,16,REG,IND,28,NYG,27,0
2018-12-23,2018,16,REG,MIA,7,JAX,17,0
2018-12-23,2018,16,REG,NE,24,BUF,12,0
2018-12-23,2018,16,REG,NYJ,38,GB,44,0
2018-12-23,2018,16,REG,PHI,32,HOU,30,0
2018-12-23,2018,16,REG,ARI,9,LA,31,0
2018-12-23,2018,16,REG,SF,9,CHI,14,0
2018-12-23,2018,16,REG,NO,31,PIT,28,0
2018-12-23,2018,16,REG,SEA,38,KC,31,0
2018-12-24,2018,16,REG,OAK,27,DEN,14,0
2018-12-30,2018,17,REG,BUF,42,MIA,17,0
2018-12-30,2018,17,REG,GB,0,DET,31,0
2018-12-30,2018,17,REG,HOU,20,JAX,3,0
2018-12-30,2018,17,REG,NE,38,NYJ,3,0
2018-12-30,2018,17,REG,NO,14,CAR,33,0
2018-12-30,2018,17,REG,NYG,35,DAL,36,0
2018-12-30,2018,17,REG,TB,32,ATL,34,0
2018-12-30,2018,17,REG,BAL,26,CLE,24,0
2018-12-30,2018,17,REG,DEN,9,LAC,23,0
2018-12-30,2018,17,REG,KC,35,OAK,3,0
2018-12-30,2018,17,REG,LA,48,SF,32,0
2018-12-30,2018,17,REG,MIN,10,CHI,24,0
2018-12-30,2018,17,REG,PIT,16,CIN,13,0
2018-12-30,2018,17,REG,SEA,27,ARI,24,0
2018-12-30,2018,17,REG,WAS,0,PHI,24,0
2018-12-30,2018,17,REG,TEN,17,IND,33,0
2019-01-05,2018,18,WC,HOU,7,IND,21,0
2019-01-05,2018,18,WC,DAL,24,SEA,22,0
2019-01-06,2018,18,WC,BAL,17,LAC,23,0
2019-01-06,2018,18,WC,CHI,15,PHI,16,0
2019-01-12,2018,19,DIV,KC,31,IND,13,0
2019-01-12,2018,19,DIV,LA,30,DAL,22,0
2019-01-13,2018,19,DIV,NE,41,LAC,28,0
2019-01-13,2018,19,DIV,NO,20,PHI,14,0
2019-01-20,2018,20,CON,NO,23,LA,26,0
2019-01-20,2018,20,CON,KC,31,NE,37,0
2019-02-03,2018,21,SB,LA,3,NE,13,0
2019-09-05,2019,1,REG,CHI,3,GB,10,0
2019-09-08,2019,1,REG,CAR,27,LA,30,0
2019-09-08,2019,1,REG,CLE,13,TEN,43,0
2019-09-08,2019,1,REG,JAX,26,KC,40,0
2019-09-08,2019,1,REG,MIA,10,BAL,59,0
2019-09-08,2019,1,REG,MIN,28,ATL,12,0
2019-09-08,2019,1,REG,NYJ,16,BUF,17,0
2019-09-08,2019,1,REG,PHI,32,WAS,27,0
2019-09-08,2019,1,REG,LAC,30,IND,24,0
2019-09-08,2019,1,REG,SEA,21,CIN,20,0
2019-09-08,2019,1,REG,ARI,27,DET,27,0
2019-09-08,2019,1,REG,DAL,35,NYG,17,0
2019-09-08,2019,1,REG,TB,17,SF,31,0
2019-09-08,2019,1,REG,NE,33,PIT,3,0
2019-09-09,2019,1,REG,NO,30,HOU,28,0
2019-09-09,2019,1,REG,OAK,24,DEN,16,0
2019-09-12,2019,2,REG,CAR,14,TB,20,0
2019-09-15,2019,2,REG,BAL,23,ARI,17,0
2019-09-15,2019,2,REG,CIN,17,SF,41,0
2019-09-15,2019,2,REG,DET,13,LAC,10,0
2019-09-15,2019,2,REG,GB,21,MIN,16,0
2019-09-15,2019,2,REG,HOU,13,JAX,12,0
2019-09-15,2019,2,REG,MIA,0,NE,43,0
2019-09-15,2019,2,REG,NYG,14,BUF,28,0
2019-09-15,2019,2,REG,PIT,26,SEA,28,0
2019-09-15,2019,2,REG,TEN,17,IND,19,0
2019-09-15,2019,2,REG,WAS,21,DAL,31,0
2019-09-15,2019,2,REG,OAK,10,KC,28,0
2019-09-15,2019,2,REG,DEN,14,CHI,16,0
2019-09-15,2019,2,REG,LA,27,NO,9,0
2019-09-15,2019,2,REG,ATL,24,PHI,20,0
2019-09-16,2019,2,REG,NYJ,3,CLE,23,0
2019-09-19,2019,3,REG,JAX,20,TEN,7,0
2019-09-22,2019,3,REG,BUF,21,CIN,17,0
2019-09-22,2019,3,REG,DAL,31,MIA,6,0
2019-09-22,2019,3,REG,GB,27,DEN,16,0
2019-09-22,2019,3,REG,IND,27,ATL,24,0
2019-09-22,2019,3,REG,KC,33,BAL,28,0
2019-09-22,2019,3,REG,MIN,34,OAK,14,0
2019-09-22,2019,3,REG,NE,30,NYJ,14,0
2019-09-22,2019,3,REG,PHI,24,DET,27,0
2019-09-22,2019,3,REG,ARI,20,CAR,38,0
2019-09-22,2019,3,REG,TB,31,NYG,32,0
2019-09-22,2019,3,REG,LAC,20,HOU,27,0
2019-09-22,2019,3,REG,SEA,27,NO,33,0
2019-09-22,2019,3,REG,SF,24,PIT,20,0
2019-09-22,2019,3,REG,CLE,13,LA,20,0
2019-09-23,2019,3,REG,WAS,15,CHI,31,0
2019-09-26,2019,4,REG,GB,27,PHI,34,0
2019-09-29,2019,4,REG,ATL,10,TEN,24,0
2019-09-29,2019,4,REG,BAL,25,CLE,40,0
2019-09-29,2019,4,REG,BUF,10,NE,16,0
2019-09-29,2019,4,REG,DET,30,KC,34,0
2019-09-29,2019,4,REG,HOU,10,CAR,16,0
2019-09-29,2019,4,REG,IND,24,OAK,31,0
2019-09-29,2019,4,REG,MIA,10,LAC,30,0
2019-09-29,2019,4,REG,NYG,24,WAS,3,0
2019-09-29,2019,4,REG,ARI,10,SEA,27,0
2019-09-29,2019,4,REG,LA,40,TB,55,0
2019-09-29,2019,4,REG,CHI,16,MIN,6,0
2019-09-29,2019,4,REG,DEN,24,JAX,26,0
2019-09-29,2019,4,REG,NO,12,DAL,10,0
2019-09-30,2019,4,REG,PIT,27,CIN,3,0
2019-10-03,2019,5,REG,SEA,30,LA,29,0
2019-10-06,2019,5,REG,CAR,34,JAX,27,0
2019-10-06,2019,5,REG,CIN,23,ARI,26,0
2019-10-06,2019,5,REG,HOU,53,ATL,32,0
2019-10-06,2019,5,REG,NO,31,TB,24,0
2019-10-06,2019,5,REG,NYG,10,MIN,28,0
2019-10-06,2019,5,REG,OAK,24,CHI,21,0
2019-10-06,2019,5,REG,PHI,31,NYJ,6,0
2019-10-06,2019,5,REG,PIT,23,BAL,26,0
2019-10-06,2019,5,REG,TEN,7,BUF,14,0
2019-10-06,2019,5,REG,WAS,7,NE,33,0
2019-10-06,2019,5,REG,LAC,13,DEN,20,0
2019-10-06,2019,5,REG,DAL,24,GB,34,0
2019-10-06,2019,5,REG,KC,13,IND,19,0
2019-10-07,2019,5,REG,SF,31,CLE,3,0
2019-10-10,2019,6,REG,NE,35,NYG,14,0
2019-10-13,2019,6,REG,TB,26,CAR,37,0
2019-10-13,2019,6,REG,BAL,23,CIN,17,0
2019-10-13,2019,6,REG,CLE,28,SEA,32,0
2019-10-13,2019,6,REG,JAX,6,NO,13,0
2019-10-13,2019,6,REG,KC,24,HOU,31,0
2019-10-13,2019,6,REG,MIA,16,WAS,17,0
2019-10-13,2019,6,REG,MIN,38,PHI,20,0
2019-10-13,2019,6,REG,ARI,34,ATL,33,0
2019-10-13,2019,6,REG,LA,7,SF,20,0
2019-10-13,2019,6,REG,DEN,16,TEN,0,0
2019-10-13,2019,6,REG,NYJ,24,DAL,22,0
2019-10-13,2019,6,REG,LAC,17,PIT,24,0
2019-10-14,2019,6,REG,GB,23,DET,22,0
2019-10-17,2019,7,REG,DEN,6,KC,30,0
2019-10-20,2019,7,REG,ATL,10,LA,37,0
2019-10-20,2019,7,REG,BUF,31,MIA,21,0
2019-10-20,2019,7,REG,CIN,17,JAX,27,0
2019-10-20,2019,7,REG,DET,30,MIN,42,0
2019-10-20,2019,7,REG,GB,42,OAK,24,0
2019-10-20,2019,7,REG,IND,30,HOU,23,0
2019-10-20,2019,7,REG,NYG,21,ARI,27,0
2019-10-20,2019,7,REG,WAS,0,SF,9,0
2019-10-20,2019,7,REG,TEN,23,LAC,20,0
2019-10-20,2019,7,REG,CHI,25,NO,36,0
2019-10-20,2019,7,REG,SEA,16,BAL,30,0
2019-10-20,2019,7,REG,DAL,37,PHI,10,0
2019-10-21,2019,7,REG,NYJ,0,NE,33,0
2019-10-24,2019,8,REG,MIN,19,WAS,9,0
2019-10-27,2019,8,REG,ATL,20,SEA,27,0
2019-10-27,2019,8,REG,BUF,13,PHI,31,0
2019-10-27,2019,8,REG,CHI,16,LAC,17,0
2019-10-27,2019,8,REG,DET,31,NYG,26,0
2019-10-27,2019,8,REG,IND,15,DEN,13,0
2019-10-27,2019,8,REG,JAX,29,NYJ,15,0
2019-10-27,2019,8,REG,LA,24,CIN,10,0
2019-10-27,2019,8,REG,NO,31,ARI,9,0
2019-10-27,2019,8,REG,TEN,27,TB,23,0
2019-10-27,2019,8,REG,SF,51,CAR,13,0
2019-10-27,2019,8,REG,HOU,27,OAK,24,0
2019-10-27,2019,8,REG,NE,27,CLE,13,0
2019-10-27,2019,8,REG,KC,24,GB,31,0
2019-10-28,2019,8,REG,PIT,27,MIA,14,0
2019-10-31,2019,9,REG,ARI,25,SF,28,0
2019-11-03,2019,9,REG,JAX,3,HOU,26,0
2019-11-03,2019,9,REG,BUF,24,WAS,9,0
2019-11-03,2019,9,REG,CAR,30,TEN,20,0
2019-11-03,2019,9,REG,KC,26,MIN,23,0
2019-11-03,2019,9,REG,MIA,26,NYJ,18,0
2019-11-03,2019,9,REG,PHI,22,CHI,14,0
2019-11-03,2019,9,REG,PIT,26,IND,24,0
2019-11-03,2019,9,REG,OAK,31,DET,24,0
2019-11-03,2019,9,REG,SEA,40,TB,34,0
2019-11-03,2019,9,REG,DEN,24,CLE,19,0
2019-11-03,2019,9,REG,LAC,26,GB,11,0
2019-11-03,2019,9,REG,BAL,37,NE,20,0
2019-11-04,2019,9,REG,NYG,18,DAL,37,0
2019-11-07,2019,10,REG,OAK,26,LAC,24,0
2019-11-10,2019,10,REG,CHI,20,DET,13,0
2019-11-10,2019,10,REG,CIN,13,BAL,49,0
2019-11-10,2019,10,REG,CLE,19,BUF,16,0
2019-11-10,2019,10,REG,NO,9,ATL,26,0
2019-11-10,2019,10,REG,NYJ,34,NYG,27,0
2019-11-10,2019,10,REG,TB,30,ARI,27,0
2019-11-10,2019,10,REG,TEN,35,KC,32,0
2019-11-10,2019,10,REG,IND,12,MIA,16,0
2019-11-10,2019,10,REG,GB,24,CAR,16,0
2019-11-10,2019,10,REG,PIT,17,LA,12,0
2019-11-10,2019,10,REG,DAL,24,MIN,28,0
2019-11-11,2019,10,REG,SF,24,SEA,27,0
2019-11-14,2019,11,REG,CLE,21,PIT,7,0
2019-11-17,2019,11,REG,BAL,41,HOU,7,0
2019-11-17,2019,11,REG,CAR,3,ATL,29,0
2019-11-17,2019,11,REG,DET,27,DAL,35,0
2019-11-17,2019,11,REG,IND,33,JAX,13,0
2019-11-17,2019,11,REG,MIA,20,BUF,37,0
2019-11-17,2019,11,REG,MIN,27,DEN,23,0
2019-11-17,2019,11,REG,TB,17,NO,34,0
2019-11-17,2019,11,REG,WAS,17,NYJ,34,0
2019-11-17,2019,11,REG,SF,36,ARI,26,0
2019-11-17,2019,11,REG,OAK,17,CIN,10,0
2019-11-17,2019,11,REG,PHI,10,NE,17,0
2019-11-17,2019,11,REG,LA,17,CHI,7,0
2019-11-18,2019,11,REG,LAC,17,KC,24,0
2019-11-21,2019,12,REG,HOU,20,IND,17,0
2019-11-24,2019,12,REG,ATL,22,TB,35,0
2019-11-24,2019,12,REG,BUF,20,DEN,3,0
2019-11-24,2019,12,REG,CHI,19,NYG,14,0
2019-11-24,2019,12,REG,CIN,10,PIT,16,0
2019-11-24,2019,12,REG,CLE,41,MIA,24,0
2019-11-24,2019,12,REG,NO,34,CAR,31,0
2019-11-24,2019,12,REG,NYJ,34,OAK,3,0
2019-11-24,2019,12,REG,PHI,9,SEA,17,0
2019-11-24,2019,12,REG,WAS,19,DET,16,0
2019-11-24,2019,12,REG,TEN,42,JAX,20,0
2019-11-24,2019,12,REG,NE,13,DAL,9,0
2019-11-24,2019,12,REG,SF,37,GB,8,0
2019-11-25,2019,12,REG,LA,6,BAL,45,0
2019-11-28,2019,13,REG,DET,20,CHI,24,0
2019-11-28,2019,13,REG,DAL,15,BUF,26,0
2019-11-28,2019,13,REG,ATL,18,NO,26,0
2019-12-01,2019,13,REG,BAL,20,SF,17,0
2019-12-01,2019,13,REG,CAR,21,WAS,29,0
2019-12-01,2019,13,REG,CIN,22,NYJ,6,0
2019-12-01,2019,13,REG,IND,17,TEN,31,0
2019-12-01,2019,13,REG,JAX,11,TB,28,0
2019-12-01,2019,13,REG,MIA,37,PHI,31,0
2019-12-01,2019,13,REG,NYG,13,GB,31,0
2019-12-01,2019,13,REG,PIT,20,CLE,13,0
2019-12-01,2019,13,REG,ARI,7,LA,34,0
2019-12-01,2019,13,REG,DEN,23,LAC,20,0
2019-12-01,2019,13,REG,KC,40,OAK,9,0
2019-12-01,2019,13,REG,HOU,28,NE,22,0
2019-12-02,2019,13,REG,SEA,37,MIN,30,0
2019-12-05,2019,14,REG,CHI,31,DAL,24,0
2019-12-08,2019,14,REG,ATL,40,CAR,20,0
2019-12-08,2019,14,REG,BUF,17,BAL,24,0
2019-12-08,2019,14,REG,CLE,27,CIN,19,0
2019-12-08,2019,14,REG,GB,20,WAS,15,0
2019-12-08,2019,14,REG,HOU,24,DEN,38,0
2019-12-08,2019,14,REG,MIN,20,DET,7,0
2019-12-08,2019,14,REG,NO,46,SF,48,0
2019-12-08,2019,14,REG,NYJ,22,MIA,21,0
2019-12-08,2019,14,REG,TB,38,IND,35,0
2019-12-08,2019,14,REG,JAX,10,LAC,45,0
2019-12-08,2019,14,REG,ARI,17,PIT,23,0
2019-12-08,2019,14,REG,NE,16,KC,23,0
2019-12-08,2019,14,REG,OAK,21,TEN,42,0
2019-12-08,2019,14,REG,LA,28,SEA,12,0
2019-12-09,2019,14,REG,PHI,23,NYG,17,0
2019-12-12,2019,15,REG,BAL,42,NYJ,21,0
2019-12-15,2019,15,REG,CAR,24,SEA,30,0
2019-12-15,2019,15,REG,CIN,13,NE,34,0
2019-12-15,2019,15,REG,DET,17,TB,38,0
2019-12-15,2019,15,REG,GB,21,CHI,13,0
2019-12-15,2019,15,REG,KC,23,DEN,3,0
2019-12-15,2019,15,REG,NYG,36,MIA,20,0
2019-12-15,2019,15,REG,TEN,21,HOU,24,0
2019-12-15,2019,15,REG,WAS,27,PHI,37,0
2019-12-15,2019,15,REG,ARI,38,CLE,24,0
2019-12-15,2019,15,REG,LAC,10,MIN,39,0
2019-12-15,2019,15,REG,OAK,16,JAX,20,0
2019-12-15,2019,15,REG,DAL,44,LA,21,0
2019-12-15,2019,15,REG,SF,22,ATL,29,0
2019-12-15,2019,15,REG,PIT,10,BUF,17,0
2019-12-16,2019,15,REG,NO,34,IND,7,0
2019-12-21,2019,16,REG,TB,20,HOU,23,0
2019-12-21,2019,16,REG,NE,24,BUF,17,0
2019-12-21,2019,16,REG,SF,34,LA,31,0
2019-12-22,2019,16,REG,ATL,24,JAX,12,0
2019-12-22,2019,16,REG,CLE,15,BAL,31,0
2019-12-22,2019,16,REG,IND,38,CAR,6,0
2019-12-22,2019,16,REG,MIA,38,CIN,35,0
2019-12-22,2019,16,REG,NYJ,16,PIT,10,0
2019-12-22,2019,16,REG,TEN,28,NO,38,0
2019-12-22,2019,16,REG,WAS,35,NYG,41,0
2019-12-22,2019,16,REG,DEN,27,DET,17,0
2019-12-22,2019,16,REG,LAC,17,OAK,24,0
2019-12-22,2019,16,REG,PHI,17,DAL,9,0
2019-12-22,2019,16,REG,SEA,13,ARI,27,0
2019-12-22,2019,16,REG,CHI,3,KC,26,0
2019-12-23,2019,16,REG,MIN,10,GB,23,0
2019-12-29,2019,17,REG,BUF,6,NYJ,13,0
2019-12-29,2019,17,REG,CAR,10,NO,42,0
2019-12-29,2019,17,REG,CIN,33,CLE,23,0
2019-12-29,2019,17,REG,DET,20,GB,23,0
2019-12-29,2019,17,REG,KC,31,LAC,21,0
2019-12-29,2019,17,REG,MIN,19,CHI,21,0
2019-12-29,2019,17,REG,NE,24,MIA,27,0
2019-12-29,2019,17,REG,TB,22,ATL,28,0
2019-12-29,2019,17,REG,BAL,28,PIT,10,0
2019-12-29,2019,17,REG,DAL,47,WAS,16,0
2019-12-29,2019,17,REG,DEN,16,OAK,15,0
2019-12-29,2019,17,REG,HOU,14,TEN,35,0
2019-12-29,2019,17,REG,JAX,38,IND,20,0
2019-12-29,2019,17,REG,LA,31,ARI,24,0
2019-12-29,2019,17,REG,NYG,17,PHI,34,0
2019-12-29,2019,17,REG,SEA,21,SF,26,0
2020-01-04,2019,18,WC,HOU,22,BUF,19,0
2020-01-04,2019,18,WC,NE,13,TEN,20,0
2020-01-05,2019,18,WC,NO,20,MIN,26,0
2020-01-05,2019,18,WC,PHI,9,SEA,17,0
2020-01-11,2019,19,DIV,SF,27,MIN,10,0
2020-01-11,2019,19,DIV,BAL,12,TEN,28,0
2020-01-12,2019,19,DIV,KC,51,HOU,31,0
2020-01-12,2019,19,DIV,GB,28,SEA,23,0
2020-01-19,2019,20,CON,KC,35,TEN,24,0
2020-01-19,2019,20,CON,SF,37,GB,20,0
2020-02-02,2019,21,SB,KC,31,SF,20,0
2020-09-10,2020,1,REG,KC,34,HOU,20,0
2020-09-13,2020,1,REG,ATL,25,SEA,38,0
2020-09-13,2020,1,REG,BAL,38,CLE,6,0
2020-09-13,2020,1,REG,BUF,27,NYJ,17,0
2020-09-13,2020,1,REG,CAR,30,LV,34,0
2020-09-13,2020,1,REG,DET,23,CHI,27,0
2020-09-13,2020,1,REG,JAX,27,IND,20,0
2020-09-13,2020,1,REG,MIN,34,GB,43,0
2020-09-13,2020,1,REG,NE,21,MIA,11,0
2020-09-13,2020,1,REG,WAS,27,PHI,17,0
2020-09-13,2020,1,REG,CIN,13,LAC,16,0
2020-09-13,2020,1,REG,NO,34,TB,23,0
2020-09-13,2020,1,REG,SF,20,ARI,24,0
2020-09-13,2020,1,REG,LA,20,DAL,17,0
2020-09-14,2020,1,REG,NYG,16,PIT,26,0
2020-09-14,2020,1,REG,DEN,14,TEN,16,0
2020-09-17,2020,2,REG,CLE,35,CIN,30,0
2020-09-20,2020,2,REG,CHI,17,NYG,13,0
2020-09-20,2020,2,REG,DAL,40,ATL,39,0
2020-09-20,2020,2,REG,GB,42,DET,21,0
2020-09-20,2020,2,REG,IND,28,MIN,11,0
2020-09-20,2020,2,REG,MIA,28,BUF,31,0
2020-09-20,2020,2,REG,NYJ,13,SF,31,0
2020-09-20,2020,2,REG,PHI,19,LA,37,0
2020-09-20,2020,2,REG,PIT,26,DEN,21,0
2020-09-20,2020,2,REG,TB,31,CAR,17,0
2020-09-20,2020,2,REG,TEN,33,JAX,30,0
2020-09-20,2020,2,REG,ARI,30,WAS,15,0
2020-09-20,2020,2,REG,HOU,16,BAL,33,0
2020-09-20,2020,2,REG,LAC,20,KC,23,0
2020-09-20,2020,2,REG,SEA,35,NE,30,0
2020-09-21,2020,2,REG,LV,34,NO,24,0
2020-09-24,2020,3,REG,JAX,13,MIA,31,0
2020-09-27,2020,3,REG,ATL,26,CHI,30,0
2020-09-27,2020,3,REG,BUF,35,LA,32,0
2020-09-27,2020,3,REG,CLE,34,WAS,20,0
2020-09-27,2020,3,REG,MIN,30,TEN,31,0
2020-09-27,2020,3,REG,NE,36,LV,20,0
2020-09-27,2020,3,REG,NYG,9,SF,36,0
2020-09-27,2020,3,REG,PHI,23,CIN,23,0
2020-09-27,2020,3,REG,PIT,28,HOU,21,0
2020-09-27,2020,3,REG,IND,36,NYJ,7,0
2020-09-27,2020,3,REG,LAC,16,CAR,21,0
2020-09-27,2020,3,REG,ARI,23,DET,26,0
2020-09-27,2020,3,REG,DEN,10,TB,28,0
2020-09-27,2020,3,REG,SEA,38,DAL,31,0
2020-09-27,2020,3,REG,NO,30,GB,37,0
2020-09-28,2020,3,REG,BAL,20,KC,34,0
2020-10-01,2020,4,REG,NYJ,28,DEN,37,0
2020-10-04,2020,4,REG,CAR,31,ARI,21,0
2020-10-04,2020,4,REG,CIN,33,JAX,25,0
2020-10-04,2020,4,REG,DAL,38,CLE,49,0
2020-10-04,2020,4,REG,DET,29,NO,35,0
